bike_id,total_used_hrs,total_possible_hrs,total_unused_hrs,percent_used
14815,1946.0,50063,48117.0,3.89
12668,2846.0,61179,58333.0,4.65
13821,1644.0,59184,57540.0,2.78
7633,2567.0,67306,64739.0,3.81
3427,1981.0,54297,52316.0,3.65
2049,839.0,29734,28895.0,2.82
16688,1447.0,27904,26457.0,5.19
10272,1554.0,48466,46912.0,3.21
13172,2448.0,62550,60102.0,3.91
20015,797.0,13496,12699.0,5.91
305,1636.0,66687,65051.0,2.45
19454,1012.0,15870,14858.0,6.38
14483,2063.0,52368,50305.0,3.94
13254,2487.0,61325,58838.0,4.06
16212,1722.0,35772,34050.0,4.81
8180,1890.0,67092,65202.0,2.82
11301,2550.0,67283,64733.0,3.79
26,1827.0,47662,45835.0,3.83
19503,812.0,15771,14959.0,5.15
14625,1784.0,50225,48441.0,3.55
4467,889.0,23289,22400.0,3.82
1565,2220.0,66507,64287.0,3.34
4431,2508.0,67248,64740.0,3.73
4502,1908.0,55009,53101.0,3.47
20138,799.0,13824,13025.0,5.78
17042,1383.0,28895,27512.0,4.79
15154,1762.0,42576,40814.0,4.14
2009,1920.0,56983,55063.0,3.37
15603,971.0,44344,43373.0,2.19
5479,2145.0,67183,65038.0,3.19
17484,1323.0,21656,20333.0,6.11
19506,609.0,15793,15184.0,3.86
4645,2010.0,56281,54271.0,3.57
17514,463.0,7322,6859.0,6.32
15517,1601.0,42172,40571.0,3.8
11087,2528.0,67137,64609.0,3.77
14795,1672.0,43326,41654.0,3.86
918,2285.0,67275,64990.0,3.4
6892,2341.0,67247,64906.0,3.48
667,1942.0,54068,52126.0,3.59
10673,1128.0,31675,30547.0,3.56
7373,2046.0,67321,65275.0,3.04
16005,1729.0,34098,32369.0,5.07
20148,692.0,17250,16558.0,4.01
5639,2312.0,65918,63606.0,3.51
21085,469.0,7662,7193.0,6.12
21182,588.0,10067,9479.0,5.84
51118,78.0,2962,2884.0,2.63
60581,114.0,2427,2313.0,4.7
30961,34.0,2983,2949.0,1.14
41833,37.0,1320,1283.0,2.8
12091,763.0,70320,69557.0,1.09
791,2002.0,66923,64921.0,2.99
8808,1355.0,56604,55249.0,2.39
9481,1614.0,39638,38024.0,4.07
7264,2259.0,66275,64016.0,3.41
12372,1535.0,50596,49061.0,3.03
14404,1862.0,51892,50030.0,3.59
7070,2246.0,67312,65066.0,3.34
2378,1204.0,35046,33842.0,3.44
16876,991.0,26220,25229.0,3.78
11498,2051.0,63827,61776.0,3.21
9391,1909.0,67329,65420.0,2.84
1575,2063.0,67212,65149.0,3.07
9441,1849.0,59800,57951.0,3.09
4959,2099.0,59108,57009.0,3.55
16684,1103.0,27624,26521.0,3.99
3989,1169.0,40461,39292.0,2.89
7309,1713.0,67282,65569.0,2.55
3064,676.0,17974,17298.0,3.76
15385,830.0,23333,22503.0,3.56
6949,2276.0,67308,65032.0,3.38
16140,1656.0,32860,31204.0,5.04
4031,1742.0,54363,52621.0,3.2
10087,1538.0,48083,46545.0,3.2
9010,2341.0,57053,54712.0,4.1
14074,1781.0,47655,45874.0,3.74
1236,2241.0,62050,59809.0,3.61
409,749.0,24317,23568.0,3.08
2317,1820.0,53113,51293.0,3.43
14734,172.0,4461,4289.0,3.86
7328,570.0,12164,11594.0,4.69
8261,2022.0,67054,65032.0,3.02
12120,705.0,22284,21579.0,3.16
20195,981.0,17322,16341.0,5.66
8471,2035.0,67326,65291.0,3.02
2457,2066.0,66261,64195.0,3.12
10334,942.0,16145,15203.0,5.83
12935,2149.0,67328,65179.0,3.19
8584,1023.0,35062,34039.0,2.92
21669,290.0,5250,4960.0,5.52
573,1624.0,51696,50072.0,3.14
19740,917.0,18456,17539.0,4.97
14411,2218.0,52446,50228.0,4.23
20898,256.0,10755,10499.0,2.38
15688,1702.0,39965,38263.0,4.26
6287,478.0,13203,12725.0,3.62
18784,1080.0,17039,15959.0,6.34
21245,196.0,9604,9408.0,2.04
4117,1788.0,63202,61414.0,2.83
12851,1549.0,67491,65942.0,2.3
15647,1497.0,40034,38537.0,3.74
13126,1671.0,61863,60192.0,2.7
21193,526.0,7227,6701.0,7.28
19310,955.0,15391,14436.0,6.2
17788,938.0,17974,17036.0,5.22
13555,1995.0,58075,56080.0,3.44
10065,1772.0,67204,65432.0,2.64
18258,1048.0,18292,17244.0,5.73
6021,1847.0,51222,49375.0,3.61
16234,1663.0,35744,34081.0,4.65
18375,1076.0,16515,15439.0,6.52
19672,962.0,15535,14573.0,6.19
3562,1700.0,47823,46123.0,3.55
12742,2731.0,67310,64579.0,4.06
11358,1390.0,67252,65862.0,2.07
16759,777.0,14161,13384.0,5.49
10383,2624.0,67324,64700.0,3.9
18353,986.0,18132,17146.0,5.44
18804,514.0,9139,8625.0,5.62
22565,334.0,4734,4400.0,7.06
5222,2074.0,67299,65225.0,3.08
17249,1399.0,21727,20328.0,6.44
5505,2357.0,64460,62103.0,3.66
11463,1839.0,48231,46392.0,3.81
18986,954.0,16659,15705.0,5.73
13529,2235.0,61055,58820.0,3.66
12193,2295.0,67177,64882.0,3.42
5178,2129.0,67315,65186.0,3.16
3319,1076.0,29114,28038.0,3.7
7617,2141.0,67305,65164.0,3.18
9631,1936.0,66467,64531.0,2.91
2142,1858.0,66907,65049.0,2.78
17191,1271.0,21967,20696.0,5.79
9246,2051.0,67285,65234.0,3.05
14301,1855.0,53426,51571.0,3.47
8082,2102.0,66252,64150.0,3.17
16298,1149.0,22972,21823.0,5.0
16380,1159.0,26429,25270.0,4.39
1101,2150.0,64357,62207.0,3.34
8218,1175.0,31524,30349.0,3.73
6259,2389.0,67320,64931.0,3.55
15048,1395.0,48103,46708.0,2.9
15887,1561.0,39843,38282.0,3.92
481,1722.0,51621,49899.0,3.34
19065,652.0,16560,15908.0,3.94
13289,2347.0,61341,58994.0,3.83
6590,1435.0,67268,65833.0,2.13
14829,1233.0,49225,47992.0,2.5
57763,85.0,2784,2699.0,3.05
50369,66.0,3005,2939.0,2.2
54360,70.0,2903,2833.0,2.41
23157,71.0,3004,2933.0,2.36
58188,122.0,3004,2882.0,4.06
60368,84.0,2438,2354.0,3.45
21997,373.0,8457,8084.0,4.41
14589,2049.0,51945,49896.0,3.94
2059,2118.0,67306,65188.0,3.15
22147,390.0,8201,7811.0,4.76
2573,1973.0,67247,65274.0,2.93
493,1596.0,64818,63222.0,2.46
6345,1787.0,55040,53253.0,3.25
17727,1200.0,19371,18171.0,6.19
14285,1663.0,53446,51783.0,3.11
19821,780.0,14431,13651.0,5.41
3488,1961.0,67190,65229.0,2.92
3300,2345.0,63890,61545.0,3.67
15466,1353.0,29997,28644.0,4.51
4979,1357.0,39487,38130.0,3.44
9978,2441.0,67334,64893.0,3.63
13313,2298.0,61317,59019.0,3.75
13937,1435.0,58957,57522.0,2.43
729,1890.0,67322,65432.0,2.81
18009,846.0,18647,17801.0,4.54
3218,1689.0,53044,51355.0,3.18
13588,1467.0,43421,41954.0,3.38
8133,1905.0,55140,53235.0,3.45
8080,2121.0,67290,65169.0,3.15
15000,1430.0,46996,45566.0,3.04
13524,1437.0,57445,56008.0,2.5
4260,1617.0,51919,50302.0,3.11
11868,1747.0,70351,68604.0,2.48
17932,985.0,18807,17822.0,5.24
21382,304.0,7126,6822.0,4.27
18148,1088.0,18361,17273.0,5.93
11383,2424.0,67327,64903.0,3.6
19709,814.0,15481,14667.0,5.26
17604,912.0,17478,16566.0,5.22
20594,520.0,14543,14023.0,3.58
15740,1121.0,40090,38969.0,2.8
5865,1970.0,52798,50828.0,3.73
6757,1672.0,50115,48443.0,3.34
11797,2376.0,67172,64796.0,3.54
22007,309.0,5303,4994.0,5.83
15308,1522.0,42454,40932.0,3.59
4914,2094.0,53741,51647.0,3.9
2268,1783.0,54034,52251.0,3.3
3742,2430.0,67318,64888.0,3.61
15202,1694.0,42567,40873.0,3.98
14583,1883.0,51369,49486.0,3.67
4187,1910.0,50242,48332.0,3.8
5950,963.0,53884,52921.0,1.79
21220,510.0,10458,9948.0,4.88
10032,366.0,11705,11339.0,3.13
14710,1856.0,50161,48305.0,3.7
22987,181.0,2245,2064.0,8.06
23679,121.0,937,816.0,12.91
10851,1771.0,40780,39009.0,4.34
6651,1317.0,42872,41555.0,3.07
16052,1299.0,32401,31102.0,4.01
18281,1097.0,17481,16384.0,6.28
18608,1053.0,17423,16370.0,6.04
18184,1155.0,17131,15976.0,6.74
21259,655.0,7445,6790.0,8.8
14352,1953.0,50209,48256.0,3.89
13301,2409.0,61369,58960.0,3.93
17662,1183.0,19183,18000.0,6.17
20307,1201.0,17206,16005.0,6.98
11097,992.0,27912,26920.0,3.55
15859,1686.0,39891,38205.0,4.23
13561,2091.0,56707,54616.0,3.69
13647,1272.0,36432,35160.0,3.49
7126,2291.0,63489,61198.0,3.61
15703,1878.0,40349,38471.0,4.65
9428,2223.0,67277,65054.0,3.3
8920,1642.0,53647,52005.0,3.06
645,2076.0,65665,63589.0,3.16
7911,1108.0,39574,38466.0,2.8
12089,2213.0,67326,65113.0,3.29
18830,1042.0,17042,16000.0,6.11
768,2317.0,67304,64987.0,3.44
21780,387.0,8630,8243.0,4.48
17386,1080.0,24701,23621.0,4.37
14488,1762.0,50112,48350.0,3.52
19552,899.0,15599,14700.0,5.76
4985,2014.0,64406,62392.0,3.13
9043,2288.0,67300,65012.0,3.4
14369,1318.0,52406,51088.0,2.51
20349,827.0,17214,16387.0,4.8
10930,654.0,20497,19843.0,3.19
511,1578.0,50424,48846.0,3.13
14237,1887.0,54762,52875.0,3.45
1991,1781.0,66029,64248.0,2.7
4415,1895.0,49258,47363.0,3.85
17080,1369.0,22872,21503.0,5.99
2218,1292.0,32241,30949.0,4.01
6710,1554.0,49356,47802.0,3.15
13359,2060.0,60930,58870.0,3.38
16498,1333.0,33723,32390.0,3.95
14532,2010.0,51416,49406.0,3.91
4237,1955.0,56249,54294.0,3.48
6004,1748.0,61274,59526.0,2.85
19408,800.0,18775,17975.0,4.26
6249,1863.0,52683,50820.0,3.54
12695,1935.0,55519,53584.0,3.49
18179,755.0,17186,16431.0,4.39
2736,2165.0,59412,57247.0,3.64
18488,664.0,17593,16929.0,3.77
1844,2087.0,67277,65190.0,3.1
393,1654.0,58025,56371.0,2.85
6742,2117.0,67302,65185.0,3.15
22064,392.0,5388,4996.0,7.28
17632,1202.0,19198,17996.0,6.26
6503,619.0,30371,29752.0,2.04
18469,1047.0,16415,15368.0,6.38
5561,1904.0,66133,64229.0,2.88
17302,901.0,12764,11863.0,7.06
18748,805.0,17165,16360.0,4.69
21373,306.0,5280,4974.0,5.8
661,2051.0,67306,65255.0,3.05
9265,2492.0,60284,57792.0,4.13
3248,2586.0,67300,64714.0,3.84
4623,1438.0,40751,39313.0,3.53
479,1836.0,48427,46591.0,3.79
1127,1669.0,45513,43844.0,3.67
18672,665.0,17317,16652.0,3.84
6765,1812.0,62435,60623.0,2.9
11804,2292.0,67263,64971.0,3.41
17687,1052.0,22234,21182.0,4.73
1108,1939.0,52132,50193.0,3.72
17657,1402.0,18477,17075.0,7.59
7568,1666.0,67326,65660.0,2.47
2089,1962.0,54214,52252.0,3.62
9033,1644.0,60843,59199.0,2.7
16412,955.0,29770,28815.0,3.21
10077,1285.0,58211,56926.0,2.21
13917,379.0,10708,10329.0,3.54
11350,2410.0,67304,64894.0,3.58
21575,575.0,10178,9603.0,5.65
11445,1915.0,70302,68387.0,2.72
2370,1450.0,53049,51599.0,2.73
4693,1821.0,52563,50742.0,3.46
20747,359.0,6904,6545.0,5.2
7910,2219.0,67276,65057.0,3.3
3865,1762.0,52825,51063.0,3.34
14715,922.0,22195,21273.0,4.15
7887,2303.0,66856,64553.0,3.44
15064,1478.0,48065,46587.0,3.08
1513,2237.0,60406,58169.0,3.7
4678,2074.0,58933,56859.0,3.52
11127,350.0,11297,10947.0,3.1
54357,64.0,2812,2748.0,2.28
51929,64.0,2559,2495.0,2.5
53902,63.0,3011,2948.0,2.09
41252,45.0,2383,2338.0,1.89
52102,84.0,2996,2912.0,2.8
57289,89.0,2981,2892.0,2.99
56861,15.0,3000,2985.0,0.5
55126,46.0,2940,2894.0,1.56
56706,84.0,2474,2390.0,3.4
3928,1303.0,42938,41635.0,3.03
13226,1854.0,65687,63833.0,2.82
10231,2545.0,65482,62937.0,3.89
20619,700.0,11932,11232.0,5.87
5708,1241.0,44849,43608.0,2.77
4012,2267.0,63638,61371.0,3.56
21069,745.0,10682,9937.0,6.97
13047,1749.0,67305,65556.0,2.6
12579,2652.0,70399,67747.0,3.77
18402,1052.0,17855,16803.0,5.89
18183,1025.0,16941,15916.0,6.05
274,1832.0,48216,46384.0,3.8
14325,217.0,7837,7620.0,2.77
11929,2394.0,66800,64406.0,3.58
4191,2088.0,66428,64340.0,3.14
16050,1140.0,37048,35908.0,3.08
13919,783.0,21379,20596.0,3.66
18563,1000.0,17184,16184.0,5.82
3018,1872.0,64552,62680.0,2.9
9330,1435.0,67307,65872.0,2.13
15726,1651.0,39092,37441.0,4.22
20685,453.0,9868,9415.0,4.59
15388,1262.0,30466,29204.0,4.14
13992,2301.0,55032,52731.0,4.18
6643,1803.0,52944,51141.0,3.41
6223,1832.0,53057,51225.0,3.45
2710,1778.0,64949,63171.0,2.74
17449,1224.0,21604,20380.0,5.67
1136,2006.0,65086,63080.0,3.08
19890,690.0,14502,13812.0,4.76
1598,1066.0,28687,27621.0,3.72
8287,2272.0,65812,63540.0,3.45
4526,2008.0,66720,64712.0,3.01
18464,967.0,17717,16750.0,5.46
15346,1595.0,33107,31512.0,4.82
7225,2538.0,67255,64717.0,3.77
17936,978.0,18829,17851.0,5.19
12421,2930.0,67293,64363.0,4.35
20496,826.0,14837,14011.0,5.57
6087,1867.0,50041,48174.0,3.73
22869,283.0,7011,6728.0,4.04
20582,672.0,14955,14283.0,4.49
10423,1164.0,31684,30520.0,3.67
14845,1963.0,48088,46125.0,4.08
22561,279.0,4561,4282.0,6.12
20182,488.0,17371,16883.0,2.81
18799,814.0,16990,16176.0,4.79
17220,1266.0,22323,21057.0,5.67
19643,700.0,18119,17419.0,3.86
1130,2225.0,64881,62656.0,3.43
13290,2385.0,61356,58971.0,3.89
12755,1945.0,67310,65365.0,2.89
568,1915.0,67246,65331.0,2.85
19060,701.0,16617,15916.0,4.22
11838,1106.0,32329,31223.0,3.42
18858,746.0,16350,15604.0,4.56
18473,1009.0,16639,15630.0,6.06
14509,1871.0,48852,46981.0,3.83
12669,996.0,22828,21832.0,4.36
758,1898.0,51723,49825.0,3.67
272,1602.0,53956,52354.0,2.97
2224,1836.0,48544,46708.0,3.78
13894,2056.0,56039,53983.0,3.67
17118,1349.0,23651,22302.0,5.7
16030,394.0,17953,17559.0,2.19
22399,227.0,4920,4693.0,4.61
20654,537.0,11349,10812.0,4.73
15243,1852.0,45610,43758.0,4.06
11195,692.0,20340,19648.0,3.4
8468,2102.0,67296,65194.0,3.12
16235,1342.0,31608,30266.0,4.25
7240,1403.0,66517,65114.0,2.11
8840,2392.0,67283,64891.0,3.56
2314,1968.0,53768,51800.0,3.66
14116,1031.0,26069,25038.0,3.95
3412,1951.0,66559,64608.0,2.93
17897,1126.0,21744,20618.0,5.18
16734,1509.0,27817,26308.0,5.42
17672,1019.0,18936,17917.0,5.38
9056,2029.0,67319,65290.0,3.01
15579,1703.0,41822,40119.0,4.07
19851,938.0,15268,14330.0,6.14
17488,1482.0,24487,23005.0,6.05
8571,2235.0,64158,61923.0,3.48
16597,1600.0,28252,26652.0,5.66
18158,811.0,16175,15364.0,5.01
4855,2028.0,67286,65258.0,3.01
19160,896.0,16011,15115.0,5.6
20813,456.0,8077,7621.0,5.65
21278,365.0,7463,7098.0,4.89
7254,861.0,20523,19662.0,4.2
199,2336.0,65190,62854.0,3.58
7051,1219.0,62643,61424.0,1.95
282,1127.0,31693,30566.0,3.56
15700,1489.0,31943,30454.0,4.66
8842,2452.0,67294,64842.0,3.64
8893,2534.0,67209,64675.0,3.77
6617,738.0,34133,33395.0,2.16
6756,1476.0,41095,39619.0,3.59
12218,2286.0,64659,62373.0,3.54
17575,1133.0,22369,21236.0,5.07
2507,2446.0,66814,64368.0,3.66
8799,1198.0,32234,31036.0,3.72
5740,1718.0,47299,45581.0,3.63
21894,507.0,5519,5012.0,9.19
11500,2361.0,67244,64883.0,3.51
15675,1536.0,39967,38431.0,3.84
4473,1848.0,65745,63897.0,2.81
12704,2651.0,67323,64672.0,3.94
13942,2096.0,58801,56705.0,3.56
5447,554.0,18353,17799.0,3.02
16343,950.0,21918,20968.0,4.33
12389,1829.0,66426,64597.0,2.75
8550,1823.0,67204,65381.0,2.71
18833,1004.0,17034,16030.0,5.89
16304,1393.0,32521,31128.0,4.28
2860,1426.0,35553,34127.0,4.01
10427,2128.0,67139,65011.0,3.17
11505,2005.0,70323,68318.0,2.85
5974,1800.0,51173,49373.0,3.52
10182,2134.0,67061,64927.0,3.18
16981,1176.0,27532,26356.0,4.27
3145,2232.0,64832,62600.0,3.44
14832,1502.0,48431,46929.0,3.1
4937,1067.0,51691,50624.0,2.06
15830,1378.0,43122,41744.0,3.2
947,1541.0,59975,58434.0,2.57
55443,32.0,2868,2836.0,1.12
19722,892.0,17524,16632.0,5.09
60271,86.0,2374,2288.0,3.62
55436,63.0,2286,2223.0,2.76
10591,2419.0,66943,64524.0,3.61
3610,1877.0,51912,50035.0,3.62
14641,1170.0,31775,30605.0,3.68
21427,395.0,9821,9426.0,4.02
2144,1635.0,52302,50667.0,3.13
7978,1553.0,45309,43756.0,3.43
20969,564.0,7906,7342.0,7.13
20979,414.0,7132,6718.0,5.8
22148,272.0,5005,4733.0,5.43
10329,2373.0,65336,62963.0,3.63
19663,803.0,15583,14780.0,5.15
8067,1203.0,37686,36483.0,3.19
12416,2530.0,70388,67858.0,3.59
15655,1154.0,36061,34907.0,3.2
18414,1090.0,17792,16702.0,6.13
15679,1196.0,38153,36957.0,3.13
3858,1509.0,53382,51873.0,2.83
13265,1619.0,40396,38777.0,4.01
17298,1194.0,19130,17936.0,6.24
17821,1165.0,19061,17896.0,6.11
3534,566.0,15551,14985.0,3.64
15444,1341.0,42542,41201.0,3.15
11211,2291.0,67102,64811.0,3.41
10567,735.0,20833,20098.0,3.53
17902,979.0,18840,17861.0,5.2
19617,869.0,15679,14810.0,5.54
2472,1754.0,67256,65502.0,2.61
375,1488.0,54387,52899.0,2.74
17582,1249.0,19292,18043.0,6.47
2598,1072.0,44257,43185.0,2.42
9050,1516.0,67012,65496.0,2.26
14402,1939.0,52278,50339.0,3.71
4309,2042.0,67237,65195.0,3.04
17482,1166.0,24705,23539.0,4.72
6997,2001.0,67306,65305.0,2.97
13291,1366.0,34463,33097.0,3.96
7759,2385.0,67279,64894.0,3.54
12512,1227.0,47044,45817.0,2.61
4286,1356.0,36792,35436.0,3.69
18003,1071.0,18672,17601.0,5.74
1594,1373.0,41120,39747.0,3.34
12529,2379.0,67338,64959.0,3.53
2456,1992.0,53105,51113.0,3.75
20055,773.0,13638,12865.0,5.67
20154,906.0,14280,13374.0,6.34
19165,808.0,15624,14816.0,5.17
7249,2541.0,67290,64749.0,3.78
17195,837.0,25370,24533.0,3.3
18285,851.0,17018,16167.0,5.0
3857,2113.0,67298,65185.0,3.14
60129,80.0,2427,2347.0,3.3
40206,40.0,2614,2574.0,1.53
3296,1910.0,54351,52441.0,3.51
18324,1036.0,18044,17008.0,5.74
15938,949.0,19016,18067.0,4.99
1986,1969.0,67300,65331.0,2.93
20712,561.0,11250,10689.0,4.99
21010,475.0,10853,10378.0,4.38
6615,1012.0,29664,28652.0,3.41
8698,2439.0,67336,64897.0,3.62
7599,1641.0,65045,63404.0,2.52
17963,1064.0,18671,17607.0,5.7
20202,827.0,17417,16590.0,4.75
4145,1634.0,51911,50277.0,3.15
3242,1692.0,66033,64341.0,2.56
11051,2537.0,67305,64768.0,3.77
18046,881.0,14414,13533.0,6.11
1652,259.0,7031,6772.0,3.68
560,1879.0,53152,51273.0,3.54
7620,2044.0,54677,52633.0,3.74
4112,1017.0,52806,51789.0,1.93
5425,1865.0,54818,52953.0,3.4
11399,2003.0,66721,64718.0,3.0
20586,494.0,14986,14492.0,3.3
17905,999.0,21839,20840.0,4.57
3789,1335.0,37682,36347.0,3.54
16202,1535.0,30962,29427.0,4.96
13883,1843.0,59102,57259.0,3.12
14473,834.0,41558,40724.0,2.01
8682,954.0,37231,36277.0,2.56
14295,1442.0,36788,35346.0,3.92
16816,1735.0,27049,25314.0,6.41
1681,1435.0,48382,46947.0,2.97
20127,772.0,17167,16395.0,4.5
14312,1355.0,53403,52048.0,2.54
9199,2405.0,67045,64640.0,3.59
3301,1894.0,54413,52519.0,3.48
9893,952.0,21526,20574.0,4.42
6516,1465.0,46786,45321.0,3.13
21792,252.0,8663,8411.0,2.91
18168,1130.0,18163,17033.0,6.22
3551,940.0,25756,24816.0,3.65
14144,2227.0,55587,53360.0,4.01
18154,942.0,20654,19712.0,4.56
7800,570.0,14854,14284.0,3.84
74,2373.0,67169,64796.0,3.53
10872,938.0,21406,20468.0,4.38
309,1364.0,48412,47048.0,2.82
16077,1800.0,33999,32199.0,5.29
16104,754.0,37032,36278.0,2.04
20064,801.0,14182,13381.0,5.65
2235,1644.0,53815,52171.0,3.05
6205,1937.0,53169,51232.0,3.64
21372,364.0,7280,6916.0,5.0
15045,1591.0,43625,42034.0,3.65
3888,1682.0,59790,58108.0,2.81
18735,663.0,15954,15291.0,4.16
14097,806.0,28772,27966.0,2.8
21399,352.0,7220,6868.0,4.88
14886,1889.0,48015,46126.0,3.93
19701,826.0,15547,14721.0,5.31
5635,1734.0,54850,53116.0,3.16
9855,2436.0,67318,64882.0,3.62
20130,774.0,17359,16585.0,4.46
15815,573.0,22253,21680.0,2.57
13169,2847.0,62558,59711.0,4.55
17738,1036.0,22245,21209.0,4.66
57196,64.0,2230,2166.0,2.87
57261,78.0,3003,2925.0,2.6
54090,26.0,2984,2958.0,0.87
54271,147.0,2995,2848.0,4.91
52638,76.0,2895,2819.0,2.63
52976,89.0,2993,2904.0,2.97
58229,115.0,2999,2884.0,3.83
56625,106.0,3012,2906.0,3.52
35786,7.0,195,188.0,3.59
59112,61.0,2720,2659.0,2.24
60505,101.0,2428,2327.0,4.16
20763,460.0,11208,10748.0,4.1
4236,568.0,53932,53364.0,1.05
12010,2369.0,67220,64851.0,3.52
17261,1478.0,25384,23906.0,5.82
18287,972.0,18146,17174.0,5.36
14385,2058.0,55519,53461.0,3.71
17363,1380.0,20886,19506.0,6.61
13260,2407.0,61286,58879.0,3.93
22734,272.0,3838,3566.0,7.09
14134,1674.0,43513,41839.0,3.85
19101,1066.0,16510,15444.0,6.46
18683,974.0,17162,16188.0,5.68
20446,822.0,14951,14129.0,5.5
9760,1271.0,66455,65184.0,1.91
19174,944.0,16303,15359.0,5.79
5691,1829.0,53780,51951.0,3.4
16721,257.0,5230,4973.0,4.91
17095,547.0,5538,4991.0,9.88
2879,1708.0,46614,44906.0,3.66
7484,1875.0,67273,65398.0,2.79
21247,210.0,7469,7259.0,2.81
19753,786.0,15374,14588.0,5.11
5080,1937.0,66922,64985.0,2.89
4697,2444.0,66652,64208.0,3.67
1936,2026.0,67319,65293.0,3.01
21930,355.0,8487,8132.0,4.18
14878,1946.0,46093,44147.0,4.22
6254,1847.0,67301,65454.0,2.74
19785,767.0,15312,14545.0,5.01
5630,1699.0,54183,52484.0,3.14
665,1760.0,50048,48288.0,3.52
11299,408.0,10885,10477.0,3.75
11264,2353.0,67044,64691.0,3.51
15583,1628.0,41829,40201.0,3.89
5131,1994.0,60408,58414.0,3.3
17942,687.0,15440,14753.0,4.45
12414,2710.0,67323,64613.0,4.03
22791,484.0,7527,7043.0,6.43
22314,345.0,5040,4695.0,6.85
22874,335.0,4246,3911.0,7.89
10422,2291.0,67038,64747.0,3.42
11322,1152.0,31441,30289.0,3.66
5680,1403.0,49860,48457.0,2.81
15129,1369.0,34132,32763.0,4.01
20329,764.0,13801,13037.0,5.54
2619,1603.0,47977,46374.0,3.34
10235,2416.0,67256,64840.0,3.59
4745,917.0,24964,24047.0,3.67
21381,393.0,10310,9917.0,3.81
11140,2157.0,45828,43671.0,4.71
22832,306.0,4110,3804.0,7.45
21209,420.0,7632,7212.0,5.5
20833,508.0,11088,10580.0,4.58
15803,1163.0,40047,38884.0,2.9
6483,1099.0,43796,42697.0,2.51
14414,1367.0,52453,51086.0,2.61
9787,2215.0,67326,65111.0,3.29
11081,1153.0,31915,30762.0,3.61
23026,332.0,6946,6614.0,4.78
18079,1115.0,18568,17453.0,6.0
21324,403.0,10403,10000.0,3.87
10102,2289.0,67270,64981.0,3.4
20017,611.0,12626,12015.0,4.84
4597,1397.0,53189,51792.0,2.63
2452,1837.0,51598,49761.0,3.56
1720,1946.0,52226,50280.0,3.73
11917,2004.0,67253,65249.0,2.98
14505,1913.0,51384,49471.0,3.72
2134,1533.0,64346,62813.0,2.38
15375,343.0,16919,16576.0,2.03
9992,466.0,13525,13059.0,3.45
2082,1538.0,52375,50837.0,2.94
19844,1031.0,15272,14241.0,6.75
2002,1927.0,62710,60783.0,3.07
20018,830.0,14595,13765.0,5.69
19236,696.0,16249,15553.0,4.28
6699,2246.0,67282,65036.0,3.34
2957,1896.0,53710,51814.0,3.53
22452,371.0,4784,4413.0,7.76
19334,851.0,14760,13909.0,5.77
16324,1254.0,31958,30704.0,3.92
16771,1139.0,27123,25984.0,4.2
18763,761.0,16270,15509.0,4.68
20052,746.0,17522,16776.0,4.26
16341,281.0,4773,4492.0,5.89
21872,430.0,8523,8093.0,5.05
52883,86.0,3002,2916.0,2.86
55298,83.0,2593,2510.0,3.2
50858,88.0,2947,2859.0,2.99
55465,123.0,2953,2830.0,4.17
40551,331.0,2476,2145.0,13.37
11562,15.0,811,796.0,1.85
56476,62.0,2829,2767.0,2.19
51863,21.0,2951,2930.0,0.71
56813,112.0,2380,2268.0,4.71
3748,601.0,19923,19322.0,3.02
4069,588.0,16185,15597.0,3.63
9804,58.0,3106,3048.0,1.87
21451,303.0,10301,9998.0,2.94
6918,913.0,59109,58196.0,1.54
17319,1117.0,21432,20315.0,5.21
1642,1532.0,40105,38573.0,3.82
2606,2335.0,67323,64988.0,3.47
9921,2018.0,64732,62714.0,3.12
11899,291.0,6790,6499.0,4.29
16199,1426.0,32762,31336.0,4.35
21310,457.0,10402,9945.0,4.39
14920,158.0,2879,2721.0,5.49
12235,2323.0,67303,64980.0,3.45
2407,1563.0,52727,51164.0,2.96
7588,2673.0,67306,64633.0,3.97
16913,1208.0,26143,24935.0,4.62
20355,400.0,10590,10190.0,3.78
9345,2020.0,67232,65212.0,3.0
12393,2213.0,64866,62653.0,3.41
6854,2048.0,67296,65248.0,3.04
11795,1294.0,37878,36584.0,3.42
3151,1993.0,53729,51736.0,3.71
17654,999.0,19191,18192.0,5.21
18912,993.0,16834,15841.0,5.9
6419,457.0,17453,16996.0,2.62
18841,763.0,17040,16277.0,4.48
16138,1116.0,16534,15418.0,6.75
13652,1735.0,59465,57730.0,2.92
13591,2280.0,58686,56406.0,3.89
17702,975.0,22218,21243.0,4.39
16116,960.0,37019,36059.0,2.59
11303,2201.0,62453,60252.0,3.52
21000,478.0,7828,7350.0,6.11
13402,2171.0,59756,57585.0,3.63
16528,824.0,19148,18324.0,4.3
5050,756.0,20978,20222.0,3.6
6959,1547.0,50715,49168.0,3.05
4471,2107.0,66677,64570.0,3.16
5784,2275.0,62699,60424.0,3.63
2352,1793.0,54287,52494.0,3.3
8499,2024.0,65907,63883.0,3.07
23648,84.0,892,808.0,9.42
17498,1129.0,19182,18053.0,5.89
16903,589.0,20690,20101.0,2.85
16181,880.0,28430,27550.0,3.1
6323,1083.0,31708,30625.0,3.42
57692,73.0,2503,2430.0,2.92
